reward,step_time,total_stopped,total_wait_time
-195.0,3100.0,92,57022.0
-195.0,3105.0,92,57474.0
-195.0,3110.0,92,57934.0
-195.0,3115.0,88,56727.0
-195.0,3120.0,83,54326.0
-195.0,3125.0,81,54733.0
-195.0,3130.0,83,55141.0
-195.0,3135.0,86,55566.0
-195.0,3140.0,91,56010.0
-195.0,3145.0,91,56465.0
-195.0,3150.0,88,55680.0
-195.0,3155.0,84,53957.0
-195.0,3160.0,85,53539.0
-195.0,3165.0,87,53962.0
-195.0,3170.0,91,54410.0
-195.0,3175.0,91,54862.0
-195.0,3180.0,93,55324.0
-195.0,3185.0,93,55791.0
-195.0,3190.0,93,56256.0
-195.0,3195.0,88,55680.0
-195.0,3200.0,84,53278.0
-197.0,3205.0,77,52536.0
-201.0,3210.0,82,52940.0
-209.0,3215.0,88,53371.0
-210.0,3220.0,90,53816.0
-210.0,3225.0,92,54264.0
-210.0,3230.0,95,54737.0
-210.0,3235.0,95,55212.0
-210.0,3240.0,97,55694.0
-210.0,3245.0,92,56053.0
-210.0,3250.0,91,56436.0
-210.0,3255.0,91,56891.0
-210.0,3260.0,94,57357.0
-210.0,3265.0,99,57842.0
-210.0,3270.0,102,58348.0
-217.0,3275.0,103,56945.0
1702.0,3280.0,94,55931.0
1318.0,3285.0,86,56064.0
162.0,3290.0,86,56492.0
-124.0,3295.0,84,56914.0
-111.0,3300.0,92,57362.0
-129.0,3305.0,100,57848.0
-163.0,3310.0,104,58366.0
-193.0,3315.0,101,58287.0
103.0,3320.0,100,58784.0
-185.0,3325.0,102,59292.0
-190.0,3330.0,101,59734.0
-122.0,3335.0,101,60241.0
-185.0,3340.0,97,60367.0
-189.0,3345.0,99,60855.0
-190.0,3350.0,111,61387.0
-190.0,3355.0,111,61939.0
-190.0,3360.0,112,62497.0
-190.0,3365.0,113,63062.0
-190.0,3370.0,113,63627.0
-190.0,3375.0,113,64192.0
-190.0,3380.0,112,64725.0
-190.0,3385.0,112,65285.0
-190.0,3390.0,112,65845.0
-190.0,3395.0,109,66153.0
-190.0,3400.0,109,66667.0
-190.0,3405.0,109,67212.0
-190.0,3410.0,108,67691.0
-190.0,3415.0,110,68180.0
-190.0,3420.0,110,68730.0
-190.0,3425.0,112,69283.0
-190.0,3430.0,112,69762.0
-190.0,3435.0,112,70244.0
-190.0,3440.0,115,70810.0
-190.0,3445.0,117,71393.0
-190.0,3450.0,114,71932.0
-190.0,3455.0,113,72434.0
-190.0,3460.0,111,72069.0
-190.0,3465.0,106,72611.0
-190.0,3470.0,107,73143.0
-190.0,3475.0,108,73679.0
-190.0,3480.0,112,74230.0
-190.0,3485.0,113,74793.0
-190.0,3490.0,113,75358.0
-190.0,3495.0,113,75923.0
-190.0,3500.0,113,76488.0
-190.0,3505.0,109,76317.0
-192.0,3510.0,104,73941.0
-191.0,3515.0,113,74478.0
-191.0,3520.0,118,75058.0
-199.0,3525.0,119,75649.0
-200.0,3530.0,123,76185.0
-204.0,3535.0,124,76774.0
-196.0,3540.0,128,77406.0
-200.0,3545.0,129,78050.0
-200.0,3550.0,129,78695.0
-200.0,3555.0,128,79309.0
-200.0,3560.0,128,79951.0
-200.0,3565.0,128,80591.0
-200.0,3570.0,125,81127.0
-200.0,3575.0,125,81715.0
-200.0,3580.0,125,80175.0
1973.0,3585.0,120,79679.0
929.0,3590.0,113,79955.0
-139.0,3595.0,109,80130.0
263.0,3600.0,110,80686.0
-111.0,3605.0,117,81239.0
-124.0,3610.0,124,81846.0
-159.0,3615.0,130,82485.0
-183.0,3620.0,130,82546.0
-190.0,3625.0,124,82818.0
170.0,3630.0,128,83443.0
-180.0,3635.0,126,84029.0
-175.0,3640.0,128,84654.0
-181.0,3645.0,122,84314.0
-185.0,3650.0,118,84904.0
-185.0,3655.0,120,85231.0
92.0,3660.0,120,85523.0
-154.0,3665.0,118,86113.0
-170.0,3670.0,123,86714.0
-171.0,3675.0,125,87337.0
-175.0,3680.0,127,87904.0
-175.0,3685.0,128,88544.0
-175.0,3690.0,129,89186.0
-175.0,3695.0,130,89831.0
-177.0,3700.0,124,87316.0
-182.0,3705.0,114,82059.0
-180.0,3710.0,107,81279.0
-180.0,3715.0,112,81825.0
-184.0,3720.0,116,82394.0
-185.0,3725.0,119,82977.0
-185.0,3730.0,125,83595.0
-185.0,3735.0,123,84132.0
-185.0,3740.0,127,84767.0
-187.0,3745.0,126,85378.0
-185.0,3750.0,127,85985.0
-186.0,3755.0,128,86624.0
-194.0,3760.0,131,87269.0
-195.0,3765.0,136,87941.0
-195.0,3770.0,134,87665.0
-204.0,3775.0,132,88328.0
-205.0,3780.0,132,88986.0
-205.0,3785.0,133,89630.0
-205.0,3790.0,136,90307.0
-205.0,3795.0,139,90981.0
-205.0,3800.0,139,91676.0
-205.0,3805.0,140,92376.0
-205.0,3810.0,137,92041.0
-209.0,3815.0,135,92718.0
-210.0,3820.0,140,93410.0
-210.0,3825.0,144,94124.0
-210.0,3830.0,143,94828.0
-210.0,3835.0,138,95197.0
-84.0,3840.0,139,95788.0
-205.0,3845.0,134,92710.0
3569.0,3850.0,129,86185.0
7027.0,3855.0,122,84547.0
2142.0,3860.0,120,85143.0
-92.0,3865.0,121,85745.0
-85.0,3870.0,125,84852.0
-104.0,3875.0,127,83688.0
-139.0,3880.0,128,83760.0
-169.0,3885.0,130,84345.0
-175.0,3890.0,135,85010.0
-175.0,3895.0,137,85687.0
-176.0,3900.0,137,86372.0
-180.0,3905.0,137,87057.0
-180.0,3910.0,137,87742.0
-180.0,3915.0,132,88237.0
-180.0,3920.0,131,88742.0
-182.0,3925.0,130,88748.0
-184.0,3930.0,131,89397.0
-186.0,3935.0,134,90062.0
-191.0,3940.0,134,90732.0
-195.0,3945.0,134,91402.0
-195.0,3950.0,129,90537.0
-195.0,3955.0,123,91160.0
-195.0,3960.0,119,90530.0
-195.0,3965.0,117,88084.0
-197.0,3970.0,115,88118.0
-195.0,3975.0,122,88713.0
-197.0,3980.0,119,86442.0
-202.0,3985.0,111,82031.0
-205.0,3990.0,104,81433.0
-205.0,3995.0,104,81661.0
94.0,4000.0,111,82198.0
-197.0,4005.0,117,82215.0
-210.0,4010.0,124,82820.0
-218.0,4015.0,136,83470.0
-222.0,4020.0,135,82954.0
-235.0,4025.0,128,81491.0
-237.0,4030.0,122,81322.0
-240.0,4035.0,120,81912.0
-240.0,4040.0,122,82509.0
-240.0,4045.0,127,83134.0
-240.0,4050.0,135,83797.0
-240.0,4055.0,137,84480.0
-240.0,4060.0,137,85165.0
-240.0,4065.0,130,85670.0
-90.0,4070.0,126,85574.0
280.0,4075.0,124,86069.0
-212.0,4080.0,126,86663.0
-212.0,4085.0,127,87295.0
-215.0,4090.0,127,87928.0
-215.0,4095.0,127,88563.0
-215.0,4100.0,127,89198.0
-215.0,4105.0,127,89833.0
-215.0,4110.0,127,90468.0
-215.0,4115.0,127,91103.0
-215.0,4120.0,127,91738.0
-215.0,4125.0,127,92373.0
-215.0,4130.0,123,92009.0
